set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,PD-NoExo,30,0.6,0.03192038054926367,0.2955173922868253,0.0,0.0,[0.2179 0.2235 0.1343 0.1244 0.3385 0.2742 0.1179],[0.0017 0.0051 0.001  0.1227 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1225 0.1006 0.0458],-1.2115678287849245,-32.913502696948726,False,[1.0738],[0.0006 0.0006 0.0006 0.1225 0.1006 0.0458],[1.7587e-01 1.2363e-01 1.7927e-01 1.2062e-06 1.2986e-06 1.5774e-06],[0.8236 0.8758 0.8202 0.8775 0.8994 0.9542],0.8751073366313326,0.8031358442817913,2.7431708026686223
0,PD-NoExo,31,0.62,0.037873730776098055,0.29886142130137167,0.0,0.0,[0.2586 0.2236 0.1344 0.1245 0.3385 0.2741 0.1179],[0.0016 0.0047 0.001  0.1226 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],-1.2055833749613907,-34.11908607191012,False,[1.0679],[0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],[1.7610e-01 1.2388e-01 1.7928e-01 1.2063e-06 1.2987e-06 1.5775e-06],[0.8233 0.8756 0.8202 0.8775 0.8994 0.9543],0.8750345784310657,0.8031358442817913,2.7431708026686223
0,PD-NoExo,32,0.64,0.04385340236757177,0.2985538333701979,0.0,0.0,[0.2994 0.2237 0.1345 0.1246 0.3384 0.2741 0.1178],[0.0015 0.0044 0.001  0.1226 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],-1.1995739112897552,-35.31865998319987,False,[1.0619],[0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],[1.7633e-01 1.2413e-01 1.7928e-01 1.2064e-06 1.2988e-06 1.5775e-06],[0.8231 0.8753 0.8202 0.8775 0.8994 0.9543],0.874961841311871,0.8031358442817913,2.7431708026686223
0,PD-NoExo,33,0.66,0.049789069587597885,0.29484433645991776,0.0,0.0,[0.3399 0.2238 0.1346 0.1247 0.3384 0.274  0.1177],[0.0015 0.0041 0.001  0.1226 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],-1.1936095466152863,-36.51226952981516,False,[1.0559],[0.0006 0.0006 0.0006 0.1225 0.1006 0.0457],[1.7657e-01 1.2438e-01 1.7928e-01 1.2065e-06 1.2988e-06 1.5776e-06],[0.8229 0.8751 0.8202 0.8775 0.8994 0.9543],0.8748891252888922,0.8031358442817913,2.7431708026686223
0,PD-NoExo,34,0.68,0.05561565137645739,0.28800473656493847,0.0,0.0,[0.3797 0.2239 0.1347 0.1248 0.3383 0.274  0.1177],[0.0015 0.0038 0.001  0.1226 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1224 0.1006 0.0457],-1.187755182090908,-37.70002471190607,False,[1.0501],[0.0006 0.0006 0.0006 0.1224 0.1006 0.0457],[1.7680e-01 1.2463e-01 1.7928e-01 1.2066e-06 1.2989e-06 1.5776e-06],[0.8226 0.8748 0.8202 0.8776 0.8994 0.9543],0.8748164303719504,0.8031358442817913,2.7431708026686223
0,PD-NoExo,35,0.7000000000000001,0.06127370390358943,0.2783244544999545,0.0,0.0,[0.4183 0.224  0.1348 0.1249 0.3383 0.2739 0.1176],[0.0014 0.0036 0.001  0.1226 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1224 0.1006 0.0457],-1.1820701137754903,-38.882094825681556,False,[1.0445],[0.0006 0.0006 0.0006 0.1224 0.1006 0.0457],[1.7703e-01 1.2487e-01 1.7928e-01 1.2067e-06 1.2990e-06 1.5776e-06],[0.8224 0.8746 0.8202 0.8776 0.8994 0.9543],0.8747437565668785,0.8031358442817913,2.7431708026686223
0,PD-NoExo,36,0.72,0.0667097242305144,0.26610611915458404,0.0,0.0,[0.4554 0.2241 0.1349 0.125  0.3382 0.2739 0.1175],[0.0014 0.0034 0.001  0.1225 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1224 0.1005 0.0457],-1.176607719748207,-40.05870254542976,False,[1.039],[0.0006 0.0006 0.0006 0.1224 0.1005 0.0457],[1.7726e-01 1.2512e-01 1.7928e-01 1.2067e-06 1.2991e-06 1.5777e-06],[0.8222 0.8743 0.8202 0.8776 0.8995 0.9543],0.8746711038765221,0.8031358442817913,2.7431708026686223
0,PD-NoExo,37,0.74,0.07187636707100746,0.25166127938585753,0.0,0.0,[0.4907 0.2242 0.1349 0.125  0.3382 0.2738 0.1175],[0.0013 0.0031 0.001  0.1225 0.1007 0.0458],[0.     0.0006 0.0006 0.0006 0.1224 0.1005 0.0457],-1.1714152425684017,-41.23011778799816,False,[1.0339],[0.0006 0.0006 0.0006 0.1224 0.1005 0.0457],[1.7726e-01 1.2537e-01 1.7928e-01 1.2068e-06 1.2991e-06 1.5777e-06],[0.8222 0.8741 0.8202 0.8776 0.8995 0.9543],0.8746368573871299,0.8031358442817913,2.7431708026686223
0,PD-NoExo,38,0.76,0.0767325774784268,0.23530627488798034,0.0,0.0,[0.5238 0.2243 0.135  0.1251 0.3381 0.2738 0.1174],[0.0013 0.003  0.001  0.1225 0.1006 0.0458],[0.     0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],-1.166533651932158,-42.39665143993032,False,[1.029],[0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],[1.7727e-01 1.2561e-01 1.7929e-01 1.2069e-06 1.2992e-06 1.5777e-06],[0.8222 0.8738 0.8202 0.8776 0.8995 0.9543],0.8746026211221026,0.8031358442817913,2.7431708026686223
0,PD-NoExo,39,0.78,0.08124364304480884,0.2173583032707012,0.0,0.0,[0.5546 0.2243 0.1351 0.1252 0.3381 0.2737 0.1174],[0.0013 0.0028 0.001  0.1225 0.1006 0.0457],[0.     0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],-1.1619975888573308,-43.55864902878765,False,[1.0245],[0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],[1.7727e-01 1.2586e-01 1.7929e-01 1.2070e-06 1.2993e-06 1.5778e-06],[0.8222 0.8736 0.8202 0.8777 0.8995 0.9543],0.8745683950817739,0.8031358442817913,2.7431708026686223
0,PD-NoExo,40,0.8,0.08538116993057043,0.1981317179051937,0.0,0.0,[0.5829 0.2244 0.1352 0.1253 0.3381 0.2737 0.1173],[0.0013 0.0026 0.001  0.1225 0.1006 0.0457],[0.     0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],-1.1578353877553926,-44.71648441654304,False,[1.0203],[0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],[1.7727e-01 1.2611e-01 1.7929e-01 1.2071e-06 1.2994e-06 1.5778e-06],[0.8222 0.8733 0.8202 0.8777 0.8995 0.9543],0.8745341792655057,0.8031358442817913,2.7431708026686223
0,PD-NoExo,41,0.8200000000000001,0.08912298766411714,0.1779345858021601,0.0,0.0,[0.6084 0.2245 0.1352 0.1254 0.338  0.2737 0.1173],[0.0012 0.0025 0.001  0.1224 0.1006 0.0457],[0.     0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],-1.1540691688529467,-45.87055358539599,False,[1.0166],[0.0006 0.0006 0.0006 0.1223 0.1005 0.0457],[1.7727e-01 1.2635e-01 1.7929e-01 1.2072e-06 1.2994e-06 1.5779e-06],[0.8222 0.8731 0.8202 0.8777 0.8995 0.9543],0.8744999736720643,0.8031358442817913,2.7431708026686223
0,PD-NoExo,42,0.84,0.09245298821273208,0.15706553227609701,0.0,0.0,[0.6311 0.2245 0.1353 0.1254 0.338  0.2736 0.1172],[0.0012 0.0024 0.001  0.1224 0.1006 0.0457],[0.     0.0006 0.0006 0.0006 0.1223 0.1004 0.0457],-1.1507149986995162,-47.0212685840955,False,[1.0133],[0.0006 0.0006 0.0006 0.1223 0.1004 0.0457],[1.7727e-01 1.2635e-01 1.7929e-01 1.2072e-06 1.2995e-06 1.5779e-06],[0.8222 0.8731 0.8202 0.8777 0.8996 0.9543],0.874506540172823,0.8031358442817913,2.7431708026686223
0,PD-NoExo,43,0.86,0.09536090530864837,0.135810893963156,0.0,0.0,[0.651  0.2246 0.1354 0.1255 0.338  0.2736 0.1172],[0.0012 0.0022 0.001  0.1224 0.1006 0.0457],[0.     0.0006 0.0006 0.0006 0.1222 0.1004 0.0457],-1.147783108731395,-48.1690516928269,False,[1.0104],[0.0006 0.0006 0.0006 0.1222 0.1004 0.0457],[1.7727e-01 1.2636e-01 1.7929e-01 1.2073e-06 1.2996e-06 1.5779e-06],[0.8222 0.8731 0.8202 0.8778 0.8996 0.9543],0.8745131053261641,0.8031358442817913,2.7431708026686223
