timestep,mean_reward
928000,521.0539
929000,609.3850
930000,676.3935
931000,504.6116
932000,475.4983
933000,561.9369
934000,499.2866
935000,557.6568
936000,513.2556
937000,514.9040
938000,520.7028
939000,553.6581
940000,551.0545
941000,565.1171
942000,422.8284
943000,609.8417
944000,562.2056
945000,582.2507
946000,548.0076
947000,515.9013
948000,620.2864
949000,517.5398
950000,514.4545
951000,495.1310
952000,565.8916
953000,560.7037
954000,416.6334
955000,495.7351
956000,529.7744
957000,505.4339
958000,523.9792
959000,543.2164
960000,474.1990
961000,446.7109
962000,579.0090
963000,405.6949
964000,435.8913
965000,426.5730
966000,370.1269
967000,392.4944
968000,645.2769
969000,582.8106
970000,506.3959
971000,510.2315
972000,506.7311
973000,553.4160
974000,479.7201
975000,654.2772
976000,462.1784
977000,472.6922
978000,510.4551
979000,325.4565
980000,383.7669
981000,483.2364
982000,480.6941
983000,420.4873
984000,522.0525
985000,415.7386
986000,560.9076
987000,446.4769
988000,518.4610
989000,445.3929
990000,499.7828
991000,545.0749
992000,459.5923
993000,417.7596
994000,485.2188
995000,523.1888
996000,592.1314
997000,409.2310
998000,597.6100
999000,422.4214
1000000,354.0270
