timestep,mean_reward
216064,601.2038
216576,602.4364
217088,610.0375
217600,610.2138
218112,614.1482
218624,615.2496
219136,610.3303
219648,613.3621
220160,612.9297
220672,619.6784
221184,616.4773
221696,614.4769
222208,609.1328
222720,611.6658
223232,612.3912
223744,604.4586
224256,613.7442
224768,611.4408
225280,602.8713
225792,602.6320
226304,605.9084
226816,598.0769
227328,590.3264
227840,594.1175
228352,592.9471
228864,594.3412
229376,593.1107
229888,595.5895
230400,589.9689
230912,591.8277
231424,588.7501
231936,591.6398
232448,590.9883
232960,590.6780
233472,595.1647
233984,588.7858
234496,585.2158
235008,591.0284
235520,589.6375
236032,593.5029
236544,585.5107
237056,593.3856
237568,598.6725
238080,599.1897
238592,596.5919
239104,599.9568
239616,597.5681
240128,598.5120
240640,593.1469
241152,595.7168
241664,599.4954
242176,586.0930
242688,587.8564
243200,577.2195
243712,579.0115
244224,574.5601
244736,563.9547
245248,561.4818
245760,561.4250
246272,562.4854
246784,568.2508
247296,562.7847
247808,563.3598
248320,564.9150
248832,565.1947
249344,558.9687
249856,562.0759
250368,565.4192
250880,573.6460
251392,572.0413
251904,577.4101
252416,584.2362
252928,593.8226
253440,588.4927
253952,597.1842
254464,607.5751
254976,613.6891
255488,611.4695
256000,609.2457
256512,607.8749
257024,610.4358
257536,611.9529
258048,611.7292
258560,605.4364
259072,609.1874
259584,613.6279
260096,610.1286
260608,602.8832
261120,601.9386
261632,604.6317
262144,598.2972
262656,599.6782
263168,593.1824
263680,593.6862
264192,592.6465
264704,597.1501
265216,606.1148
265728,603.4306
266240,602.6461
266752,604.6529
267264,603.1221
267776,597.3676
268288,593.1724
268800,598.2496
269312,592.8837
269824,588.1971
270336,585.4804
270848,586.4941
271360,582.9084
271872,583.9661
272384,583.8061
272896,578.1199
273408,584.3751
273920,579.4796
274432,580.1210
274944,579.7823
275456,576.0436
275968,576.7247
276480,578.4003
276992,585.2046
277504,582.5101
278016,588.9284
278528,583.9212
279040,586.3882
279552,584.9224
280064,588.8919
280576,590.2128
281088,584.3559
281600,583.0553
282112,583.7243
282624,587.2969
283136,586.8231
283648,583.7959
284160,585.2146
284672,583.2305
285184,582.7685
285696,581.6894
286208,581.8644
286720,578.0236
287232,577.0220
287744,578.5817
288256,572.3920
288768,572.5080
289280,576.5720
289792,575.0843
290304,574.7961
290816,575.8835
291328,575.2731
291840,570.4337
292352,569.3486
292864,562.4491
293376,553.4475
293888,558.0390
294400,558.9070
294912,558.8116
295424,558.2822
295936,558.4242
296448,558.6698
296960,564.3267
297472,562.9011
297984,560.3608
298496,566.1351
299008,567.4304
299520,564.0523
300032,565.6852
300544,569.3010
301056,583.1497
301568,586.2492
302080,591.9995
302592,598.4935
303104,603.0805
303616,609.5419
304128,605.9709
304640,608.7929
305152,613.8511
305664,614.4700
306176,611.1559
306688,603.3916
307200,605.8723
307712,609.6997
308224,607.4114
308736,607.0056
309248,614.5238
309760,601.3248
310272,602.1248
310784,595.3891
311296,595.1109
311808,586.9239
312320,582.5463
312832,580.4006
313344,581.2342
313856,573.8662
314368,573.4806
314880,568.6110
315392,562.9626
315904,566.1988
316416,570.9181
316928,572.5390
317440,560.3049
317952,568.6217
318464,572.4833
318976,574.2905
319488,583.2277
320000,592.8678
320512,596.1416
321024,593.9761
321536,595.2055
322048,595.3977
322560,600.9135
323072,602.3460
323584,607.6379
324096,613.4427
324608,606.2206
325120,608.4161
325632,603.9857
326144,603.3949
326656,604.2360
327168,596.5753
327680,605.5541
328192,604.1207
328704,606.6113
329216,606.7131
329728,606.9406
330240,603.0441
330752,608.2070
331264,608.1146
331776,607.8253
332288,598.2500
332800,602.7080
333312,596.2235
333824,597.0820
334336,601.2193
334848,604.9293
335360,603.3083
335872,606.1582
336384,606.3374
336896,604.7280
337408,610.1334
337920,606.5125
338432,609.3799
338944,607.9787
339456,606.5946
339968,606.4339
340480,603.4228
340992,604.7752
341504,611.3341
342016,616.3178
342528,625.0975
343040,626.3053
343552,626.2175
344064,622.9954
344576,622.1065
345088,622.9137
345600,625.7225
346112,625.5134
346624,623.3629
347136,619.7180
347648,622.6141
348160,623.1028
348672,621.6627
349184,619.7252
349696,618.6223
350208,621.0324
350720,621.7969
351232,617.9072
351744,611.2105
352256,607.6117
352768,605.5140
353280,603.0423
353792,610.3548
354304,613.9713
354816,609.7519
355328,610.7193
355840,612.0679
356352,611.4217
356864,616.3632
357376,616.5316
357888,612.7119
358400,615.4553
358912,613.4005
359424,613.7244
359936,615.0611
360448,615.4762
360960,622.1996
361472,623.0971
361984,628.5772
362496,622.8692
363008,625.7350
363520,623.9986
364032,624.3761
364544,626.5829
365056,626.2855
365568,630.5169
366080,625.8434
366592,627.9898
367104,624.6697
367616,624.4178
368128,625.3233
368640,627.9474
369152,627.1410
369664,620.2297
370176,613.0210
370688,614.8578
371200,613.1445
371712,614.2998
372224,616.9392
372736,618.4524
373248,617.7110
373760,621.6083
374272,616.0772
374784,617.8610
375296,613.2595
375808,611.4175
376320,610.1737
376832,611.0148
377344,609.8061
377856,608.7367
378368,613.7864
378880,606.3933
379392,606.2469
379904,608.3659
380416,608.1722
380928,604.6118
381440,602.5356
381952,593.8809
382464,597.4065
382976,596.2958
383488,593.3258
384000,597.0199
384512,599.4174
385024,603.2614
385536,607.6852
386048,611.5315
386560,607.6112
387072,610.1044
387584,606.3657
388096,610.8237
388608,607.1580
389120,613.6983
389632,619.0646
390144,619.9995
390656,624.5180
391168,624.8986
391680,628.4673
392192,629.8193
392704,628.2474
393216,632.9293
393728,637.7225
394240,634.8046
394752,628.3063
395264,624.6057
395776,616.1980
396288,616.4937
396800,618.3360
397312,619.4452
397824,618.3933
398336,622.8716
398848,628.1737
399360,619.5106
399872,614.2238
400384,610.1774
400896,602.3365
401408,600.2849
401920,601.6411
402432,595.5521
402944,593.0111
403456,595.1783
403968,593.9465
404480,602.7728
404992,606.3452
405504,610.4657
406016,612.3948
406528,601.5483
407040,605.0614
407552,601.7225
408064,600.6011
408576,590.3979
409088,591.7817
409600,595.2850
410112,605.0609
410624,611.9231
411136,613.2803
411648,616.9384
412160,615.9649
412672,614.3432
413184,616.1047
413696,613.3253
414208,610.7821
414720,606.0101
415232,607.2323
415744,609.4439
416256,614.8825
416768,623.6939
417280,620.3049
417792,624.8720
418304,628.0445
