timestep,mean_reward
550912,413.1261
551424,414.2173
551936,409.1114
552448,407.6867
552960,401.4558
553472,421.1859
553984,423.1020
554496,430.6768
555008,428.0099
555520,439.0213
556032,455.8453
556544,455.8384
557056,453.2555
557568,451.8910
558080,462.5910
558592,469.4619
559104,484.0501
559616,485.8238
560128,480.6095
560640,483.4319
561152,480.8749
561664,485.2333
562176,500.5352
562688,513.9269
563200,512.7350
563712,511.3181
564224,512.9284
564736,523.0413
565248,504.1695
565760,491.9138
566272,489.7532
566784,497.2601
567296,520.0610
567808,518.4136
568320,509.0080
568832,510.5062
569344,507.5973
569856,509.1365
570368,515.1618
570880,501.3550
571392,503.3371
571904,499.6402
572416,481.7527
572928,473.2795
573440,463.1615
573952,442.0208
574464,425.0541
574976,424.3706
575488,431.0501
576000,425.8073
576512,408.6166
577024,389.3206
577536,394.4088
578048,393.1773
578560,398.7428
579072,391.4716
579584,393.1691
580096,396.6663
580608,403.2741
581120,397.7872
581632,393.5044
582144,392.4420
582656,401.8180
583168,399.8919
583680,411.6229
584192,427.8393
584704,428.9154
585216,428.6679
585728,430.0464
586240,427.9746
586752,454.9561
587264,455.5567
587776,450.8628
588288,447.5809
588800,459.0257
589312,463.1631
589824,457.6879
590336,452.6793
590848,447.3584
591360,462.6238
591872,471.9033
592384,465.4719
592896,465.6691
593408,469.7606
593920,462.6954
594432,454.3738
594944,470.4678
595456,468.9467
595968,467.1063
596480,471.8778
596992,467.6758
597504,474.4419
598016,471.4537
598528,458.0452
599040,461.2730
599552,459.7339
600064,455.7021
600576,449.9232
601088,447.6300
601600,438.0093
602112,434.0967
602624,435.1267
603136,421.1669
603648,422.7884
604160,420.3607
604672,411.4054
605184,400.2286
605696,404.3131
606208,411.2364
606720,411.2866
607232,407.5592
607744,406.8753
608256,421.9762
608768,424.5531
609280,416.5322
609792,406.9257
610304,397.5064
610816,393.6635
611328,409.8818
611840,408.8821
612352,412.3408
612864,420.5395
613376,425.7723
613888,423.2519
614400,444.0620
614912,457.7116
615424,459.4627
615936,462.3622
616448,457.1534
616960,455.3503
617472,452.7363
617984,433.1188
618496,425.6153
619008,435.0106
619520,443.6353
620032,447.0981
620544,459.2035
621056,459.4949
621568,452.8880
