timestep,mean_reward
125696,393.4744
125952,387.4262
126208,372.3429
126464,377.7722
126720,380.0369
126976,378.5712
127232,376.7449
127488,377.9663
127744,386.4517
128000,393.7315
128256,384.7841
128512,392.6867
128768,390.9149
129024,406.3637
129280,407.3724
129536,409.7275
129792,413.4655
130048,407.5052
130304,407.2008
130560,409.8524
130816,409.6799
131072,403.3007
131328,399.4482
131584,399.9254
131840,398.9926
132096,406.6384
132352,409.3251
132608,410.1895
132864,406.5507
133120,405.8683
133376,405.1225
133632,392.922
133888,386.2088
134144,401.2176
134400,408.0749
134656,409.2509
134912,408.5997
135168,400.3091
135424,396.8616
135680,401.7021
135936,407.5926
136192,416.8799
136448,426.9179
136704,423.2296
136960,421.4404
137216,416.4848
137472,421.0171
137728,417.1758
137984,411.8672
138240,409.9748
138496,411.1573
138752,408.2249
139008,399.7579
139264,394.1451
139520,384.2505
139776,386.0757
140032,386.0962
140288,383.5926
140544,386.236
140800,383.6435
141056,385.7903
141312,380.9983
141568,381.1145
141824,386.5164
142080,387.8198
142336,387.4393
142592,379.0399
142848,380.0461
143104,372.4781
143360,372.6673
143616,376.4511
143872,378.9239
144128,368.7473
144384,366.121
144640,379.8017
144896,379.2517
145152,387.7928
145408,381.2502
145664,375.3067
145920,371.9007
146176,369.7505
146432,352.3861
146688,350.8959
146944,354.0972
147200,364.292
147456,363.3096
147712,364.0268
147968,362.2408
148224,361.2671
148480,361.0186
148736,366.6105
148992,366.4811
149248,372.3697
149504,375.9878
149760,372.8598
150016,376.6051
150272,379.0727
150528,368.9028
150784,373.0776
151040,370.032
151296,373.1166
151552,372.3897
151808,376.6237
152064,375.5917
152320,383.9868
152576,385.7978
152832,384.5989
153088,380.9087
153344,382.4139
153600,379.5004
153856,384.5039
154112,382.7231
154368,378.8274
154624,369.0028
154880,365.22
155136,369.514
155392,377.9854
155648,379.7266
155904,385.2172
156160,377.314
156416,379.3391
156672,386.0491
156928,393.129
157184,394.6605
157440,390.8423
157696,389.4333
157952,397.7571
158208,407.0958
158464,409.2218
158720,415.6268
158976,408.0553
159232,407.4048
159488,412.634
159744,406.0317
160000,401.1706
160256,396.0331
160512,406.3746
160768,393.449
161024,396.9463
161280,400.8772
161536,385.3033
161792,383.9453
162048,388.6729
162304,386.4156
162560,390.0831
162816,390.1824
163072,397.2416
163328,404.1258
163584,403.3565
163840,412.7973
164096,421.3612
164352,427.507
164608,431.7994
164864,439.0136
165120,442.9003
165376,445.7727
165632,443.2956
165888,434.8229
166144,438.4491
166400,456.6068
166656,459.2006
166912,453.3519
167168,458.2786
167424,459.3392
167680,463.2455
167936,452.2884
168192,457.4836
168448,455.8231
168704,457.6297
168960,471.3005
169216,481.7621
169472,476.753
169728,479.1118
169984,486.1616
170240,485.3041
170496,483.8523
170752,488.6672
171008,486.119
171264,478.6655
171520,502.7581
171776,502.1821
172032,502.7682
172288,507.9743
172544,509.0372
172800,505.4214
173056,506.0199
173312,510.8634
173568,512.7192
173824,505.4568
174080,497.6708
174336,496.4442
174592,503.1186
174848,492.5603
175104,490.7448
175360,481.6695
175616,487.2627
175872,489.7365
176128,500.076
176384,498.7631
176640,487.5517
176896,483.2656
177152,472.5435
177408,469.2286
177664,468.0162
177920,475.5053
178176,473.9778
178432,469.341
178688,469.1407
178944,462.1612
179200,457.2061
179456,462.458
179712,470.0588
179968,469.2618
180224,457.9269
180480,451.2726
180736,452.8556
180992,459.6424
181248,471.2942
181504,464.0633
181760,463.3021
182016,461.1826
182272,458.3065
182528,446.9887
182784,448.612
183040,446.3071
183296,443.177
183552,438.8125
183808,444.6803
184064,447.093
184320,444.6581
184576,440.0934
184832,445.9484
185088,447.7042
185344,441.2707
185600,435.8635
185856,438.2116
186112,436.014
186368,433.3828
186624,439.1048
186880,444.8
187136,443.6144
187392,444.5682
187648,440.6128
187904,437.2204
188160,436.4982
188416,431.6771
188672,429.3031
188928,420.1035
189184,410.3486
189440,406.2592
189696,397.8033
189952,384.802
190208,404.1005
