timestep,mean_reward
794112,461.9311
794624,471.1115
795136,477.8309
795648,472.5783
796160,462.7624
796672,460.4440
797184,455.4637
797696,448.7419
798208,431.3354
798720,426.6451
799232,424.7563
799744,434.8515
800256,413.9569
800768,424.3416
801280,434.9764
801792,438.1989
802304,446.3437
802816,441.9511
803328,436.4336
803840,436.3030
804352,427.6906
804864,429.9139
805376,444.2077
805888,443.5599
806400,458.0027
806912,470.3628
807424,475.9476
807936,463.1282
808448,476.8802
808960,487.6470
809472,479.8251
809984,475.5259
810496,475.1163
811008,466.7021
811520,471.0146
812032,480.1060
812544,468.8273
813056,461.4387
813568,475.9594
814080,482.6987
814592,473.7012
815104,478.0252
815616,475.3509
816128,456.4010
816640,434.2871
817152,430.4902
817664,430.2117
818176,425.7915
818688,427.3049
819200,432.7146
819712,447.8781
820224,446.8181
820736,436.0584
821248,440.7856
821760,430.6404
822272,432.0375
822784,431.5598
823296,420.2638
823808,418.0362
824320,404.6982
824832,403.5847
825344,404.6288
825856,406.0809
826368,426.1720
826880,434.7272
827392,421.8350
827904,429.0649
828416,421.1460
828928,416.0409
829440,420.5655
829952,415.3516
830464,411.1042
830976,401.9745
831488,407.9281
832000,411.7892
832512,409.6818
833024,428.7514
833536,426.3409
834048,410.9163
834560,411.2815
835072,412.2517
835584,401.9838
836096,391.9509
836608,378.1088
837120,382.2444
837632,384.9785
838144,393.6920
838656,396.5031
839168,410.8955
839680,416.1301
840192,428.6529
840704,438.5119
841216,441.2449
841728,415.9687
842240,431.5141
842752,418.8511
843264,422.6671
843776,425.0315
844288,448.1968
844800,439.4666
845312,450.3984
845824,453.5664
846336,444.6341
846848,456.9964
847360,457.8402
847872,447.4168
848384,449.4903
848896,430.2235
849408,425.1233
849920,427.2196
850432,429.4322
850944,440.1305
851456,450.1491
851968,455.8565
852480,457.4088
852992,450.7612
853504,436.3564
854016,423.4304
854528,412.7213
855040,419.5088
855552,413.7792
856064,421.1005
856576,429.6373
857088,426.0079
857600,418.8533
858112,430.7197
858624,442.4703
859136,455.4858
859648,452.1893
860160,451.2327
860672,443.8919
861184,434.5741
861696,423.7898
862208,424.7414
862720,432.7766
863232,441.1220
863744,449.6604
864256,465.8028
864768,473.3923
865280,488.3559
865792,493.3999
866304,502.8776
866816,516.8783
867328,517.4225
867840,511.9494
868352,501.5630
868864,501.1068
869376,506.9061
869888,497.2044
870400,502.7277
870912,497.7199
871424,500.3546
871936,503.3050
872448,508.3721
872960,493.6271
873472,493.3267
873984,490.6763
874496,483.9590
875008,465.8816
875520,451.9727
876032,458.5037
876544,450.0239
877056,448.5674
877568,440.1267
878080,443.5876
878592,438.7750
879104,414.8732
879616,409.3315
880128,408.3492
880640,417.0235
881152,422.6288
881664,424.6608
882176,407.4872
882688,414.9223
883200,410.9379
883712,415.2886
884224,416.3162
884736,414.3966
885248,405.8059
885760,394.8362
886272,384.7682
886784,375.1690
887296,387.0240
887808,395.3076
888320,392.1881
888832,410.7772
889344,419.5145
889856,406.8564
890368,400.0290
890880,382.8509
891392,379.8485
891904,391.2855
892416,383.6470
892928,393.8309
