seed,condition,task,assisted,mf_start,summed_activation,pearson_r,goal,final_angle
14,B,139,1,0.517281757588634,109.27703685852774,0.5476405592288276,0,0.7861074558318194
14,B,140,1,0.5181158197593688,105.15122885431488,0.5500233438247997,0,0.8003829007981301
14,B,141,1,0.52121461202241,92.61229706943605,0.7199211535664933,1,2.1424643103128536
14,B,142,1,0.5163886881404774,108.80924789725961,0.5784535578024868,0,0.8371551046916964
14,B,143,1,0.5172276306160605,104.68614390455161,0.5579632273602172,0,0.8360694436947297
14,B,144,1,0.520312413345425,102.8384958029257,0.5376380606922213,0,0.7217680647564201
14,B,145,1,0.5233403005649725,88.96348607775569,0.6765685848741151,1,2.138182764672588
14,B,146,1,0.5188974346325909,106.36937267129936,0.5542065698715211,0,0.8233453244425173
14,B,147,1,0.5196797260569255,91.90666098613444,0.7266328384046639,1,2.1430725931794186
14,B,148,1,0.5148770811352191,107.82908143331112,0.5469878020333929,0,0.7817802100504875
14,B,149,1,0.5157221038371139,89.322370729365,0.6514350729488103,1,2.1354142859004286
14,B,150,1,0.5120245848946555,92.40167085934218,0.6558811123444616,1,2.1358715718366064
14,B,151,1,0.5070187586589091,108.80607935100856,0.6097468251000654,0,0.9445912606665948
14,B,152,1,0.5074880821509378,90.72206893077049,0.6437941906274388,1,2.1344879176288485
14,B,153,1,0.5039133307222372,94.07330219978554,0.6357319625416342,1,2.133478180841472
14,B,154,1,0.4991997176822711,95.45922893629478,0.7291374508944083,1,2.1431835630482783
14,B,155,1,0.4938540045358015,94.43526078092086,0.703915847839639,1,2.1407971541972532
14,B,156,1,0.4887574558128281,120.6877760330937,0.5274416365915375,0,0.6603594573795084
14,B,157,1,0.4900403745271012,116.3650928836804,0.5417470835394322,0,0.7504693437181627
14,B,158,1,0.49348630602614724,92.99963172897704,0.6789636016492875,1,2.138312794385944
14,B,159,1,0.48968509659519727,119.35298589601909,0.5464992834402319,0,0.7811540784752842
14,B,160,1,0.4909420985808999,115.0779656138349,0.5425834490739797,0,0.7556417450368851
14,B,161,1,0.4943486161195056,94.66142309899618,0.7313299983836481,1,2.1433990156634724
14,B,162,1,0.4899194136421994,118.37579197438377,0.5486753363418722,0,0.7946416060975536
14,B,163,1,0.49116337197767673,91.25237102567961,0.6760306250835885,1,2.138021327353931
14,B,164,1,0.4875515609831236,119.03211470792169,0.5529006256169378,0,0.8197014394832324
14,B,165,1,0.48882924761951324,114.76463765265758,0.5572962828221077,0,0.8367999645254952
14,B,166,1,0.4922266091252942,112.73349326681316,0.552377953252125,0,0.8159366885233408
14,B,167,1,0.49556140588613856,110.7393238113473,0.5410531592794161,0,0.745035505367284
14,B,168,1,0.49883478049109864,108.78146614207363,0.5500093689399712,0,0.8012788527316976
14,B,169,1,0.5020478546644737,106.8592527471002,0.5318081270403299,0,0.6859116286207105
14,B,170,1,0.505201729646819,104.97203675101191,0.5410863694445491,0,0.7441973976584508
14,B,171,1,0.5082974865689986,91.36299929349914,0.5918648034472606,1,2.127556022163691
14,B,172,1,0.5066265671514864,106.42218190010423,0.5492266479536339,0,0.7955258951713998
14,B,173,1,0.5075529342273546,89.94957822908796,0.6313970091010507,1,2.1330992316167543
14,B,174,1,0.5041094580591304,93.03429422698241,0.635768291022203,1,2.1335817721553263
14,B,175,1,0.49931919991805623,93.094528305668,0.638832998146326,1,2.13389814703504
14,B,176,1,0.49466495015992645,92.43099103059082,0.6749606569566399,1,2.1379397723357187
14,B,177,1,0.4899740888146944,96.95386942929785,0.7316847327080324,1,2.143418106258323
14,B,178,1,0.4847719308002394,118.20127692727861,0.5436183893895586,0,0.7625382772091014
14,B,179,1,0.48606970647402203,113.89847057383137,0.5498738205604164,0,0.801642995798767
14,B,180,1,0.48944117943938475,111.88309427502786,0.5635706575858643,0,0.8369969318058955
14,B,181,1,0.4927505747479133,93.25371729637268,0.7004003598413312,1,2.1405674934665173
14,B,182,1,0.4885663857372767,93.88336333006433,0.6166502496360919,1,2.131020416622832
14,B,183,1,0.48453395301337565,94.58585672031128,0.6361858580125689,1,2.133414402333779
14,B,184,1,0.48026361978511406,93.73041081700566,0.660640320179133,1,2.136229624573029
14,B,185,1,0.4759867069910711,121.87339094225318,0.5314779434872864,0,0.6857393023804047
14,B,186,1,0.4774229204194551,92.96506475714168,0.6276359409367513,1,2.1323402523607493
14,B,187,1,0.4746333035019197,121.8596174892425,0.5421417663536344,0,0.7537783735904011
14,B,188,1,0.4760916480147482,117.5987420343492,0.5550555438152676,0,0.83033723171587
14,B,189,1,0.4795778178643795,115.5160024799964,0.5709613977663783,0,0.8332832114057322
14,B,190,1,0.4829998282768105,91.92838259092439,0.6546934211856098,1,2.135646645428408
14,B,191,1,0.47968345122003764,118.21609614849916,0.5418985727363336,0,0.7515635907283653
14,B,192,1,0.4810369131951222,92.65222431628493,0.606781397720222,1,2.1297936660550367
14,B,193,1,0.4788052829355027,95.87507161587472,0.7164603363185412,1,2.1420163768438054
14,B,194,1,0.4739130898711042,120.8501379373847,0.5291781321357785,0,0.6712489923887645
14,B,195,1,0.47536215490296696,116.51181477076558,0.5448492963637104,0,0.7706175590581575
14,B,196,1,0.4788153204466867,96.77959525630268,0.5928671456049033,1,2.127348847604076
14,B,197,1,0.47773484268138483,117.45674286717293,0.5495024388335732,0,0.799736664238761
14,B,198,1,0.4791080271030243,113.32447457275512,0.5279651162379058,0,0.663039653813328
14,B,199,1,0.4824633096763935,111.31954817985566,0.5568972368472691,0,0.8352697243870237
14,B,200,0,0.4857568371855976,109.35112399679198,0.24020179757917245,0,-8.61770822354949e-05
15,A,1,0,0.7000000000000001,90.75613607378331,-0.7381332240883826,0,-0.00018800628458833188
15,A,2,0,0.6986337644623012,87.86084552728425,-0.7090711163406784,0,-0.00014961119427336146
15,A,3,0,0.7011717257624394,86.31963218978895,-0.7479654237466751,0,-0.0002457224414863841
15,A,4,0,0.7036622570541547,84.80649602690147,0.7244411946654188,0,0.03270090005163807
15,A,5,0,0.7061062246566023,83.3209272185073,-0.5619817771302328,0,-0.00010263929006098207
15,A,6,0,0.70850447906914,81.86242452457944,-0.747018943747095,0,-0.00026985666255440724
15,A,7,0,0.7108578552602118,80.430495705111,-0.6674528312213986,0,-0.0001194959190988581
15,A,8,0,0.7131671729509556,79.02465791667584,-0.7467852236341214,0,-0.0002781389968694202
15,A,9,0,0.7154332368936333,77.64443686915926,0.8903053260076481,0,-4.4748574747069496e-05
15,A,10,0,0.7176568371449757,76.28936654255219,0.1578779155720926,0,-6.718183440944901e-05
15,A,11,0,0.7198387493345367,74.95898968751173,-0.7524141043794319,0,-0.0002686463566793276
15,A,12,0,0.7219797349281453,73.65285728520985,-0.7620564651432045,0,-0.00020711192840998477
15,A,13,0,0.7240805414865488,72.37052829129041,-0.20159321882423487,0,-7.304027239615142e-05
15,A,14,0,0.7261419029193318,71.11156973803597,-0.7583861823394077,0,-0.0001710606792304286
15,A,15,0,0.7281645397341986,69.87555750055411,-0.7328002178500368,0,-0.00013409359727261746
15,A,16,0,0.7301491592817034,68.6620883378312,-0.766793892421315,0,-0.0001982721223947651
15,A,17,0,0.7320964559955124,67.47073609134081,-0.767326576475513,0,-0.00022135488009863218
15,A,18,0,0.7340071116282764,66.30109854742355,-0.7581104419233867,0,-0.00015481870290199153
15,A,19,0,0.7358817954831977,65.1527805927094,-0.7423455226159846,0,-0.00013286493435196243
15,A,20,0,0.7377211646413694,64.02539420578594,0.7075342251622446,0,0.013023306200025852
15,A,21,0,0.7395258641849612,62.918558947854905,-0.7322426508061903,0,-0.0001213624290387759
15,A,22,0,0.7412965274163291,61.8319003322273,-0.729906754344663,0,-0.0001181424769251291
15,A,23,0,0.7430337760731275,60.76505116114059,-0.7698772358913963,0,-0.00016362830289019106
15,A,24,0,0.7447382205394891,59.71765162166766,-0.7550725286496924,0,-0.00028889484672187343
15,A,25,0,0.7464104600533514,58.68934712973628,-0.7559712321323665,0,-0.0001328487105013318
15,A,26,0,0.7480510829099954,57.679790255260066,-0.7431182421420711,0,-0.00011942787197477566
15,A,27,0,0.7496606666618684,56.688639557251506,-0.7665348767709852,0,-0.0002609597374022295
15,A,28,0,0.7512397783147579,55.71556006400865,-0.7569484846010789,0,-0.00028953715834074305
15,A,29,0,0.7527889745203825,54.76022294759671,-0.7698585337046191,0,-0.0002536571027919746
15,A,30,0,0.7543088017654664,53.82230537510869,-0.7744847475079417,0,-0.00023826475916681315
15,A,31,0,0.755799796557361,52.90148967373554,-0.7477719583812256,0,-0.00031372568955230517
15,A,32,0,0.7572624856062777,51.9974648892945,-0.7561390093671803,0,-0.00029603463506127476
15,A,33,0,0.758697386004192,51.10992478698537,-0.7583214183636738,0,-0.0001192236968363829
15,A,34,0,0.7601050054004798,50.23856966949912,-0.7819852782830385,0,-0.00016119220881400187
15,A,35,0,0.7614858421743493,49.38310471641072,-0.7847929464967417,0,-0.00018236795305903047
15,A,36,0,0.7628403856041212,48.54324025547685,-0.4105939455320399,0,-6.127100983604148e-05
15,A,37,0,0.7641691160334196,47.71869224288986,-0.7579398063465693,0,-0.00029656224403168754
15,A,38,0,0.7654725050343263,46.909181990976585,0.5786305845763474,0,0.0005806231370079989
15,A,39,0,0.7667510155675582,46.1144352175807,-0.7648647584313438,0,-0.00011518951975198796
15,A,40,0,0.7680051021397176,45.334183125935965,-0.7507665625903059,0,-0.000314478283064042
15,A,41,0,0.7692352109576713,44.568161576648485,-0.5630030562627192,0,-6.507838784738851e-05
15,A,42,0,0.7704417800801124,43.816111831086964,0.7131193299562186,0,0.008117746521739286
15,A,43,0,0.7716252395663513,43.077778741748766,-0.7296638343492569,0,-8.892556988142888e-05
15,A,44,0,0.7727860116223924,42.352912858498,-0.7694425209226,0,-0.00027442792108141355
15,A,45,0,0.7739245107443423,41.64126858725722,0.7053564874881939,0,0.0051406103004385225
15,A,46,0,0.7750411438591994,40.94260486475619,-0.7901716835148188,0,-0.00019959144346610137
15,A,47,0,0.7761363104630709,40.25668534570193,-0.7677829235145325,0,-0.0002811120391437285
15,A,48,0,0.7772104027568697,39.58327795804692,-0.7662825231950076,0,-0.00010312786068388785
15,A,49,0,0.7782638057795296,38.922154497623055,-0.7915271409451307,0,-0.00019958642989737006
15,A,50,0,0.7792968975387887,38.27309122178063,0.6867067354859492,0,-3.5942263142538185e-05
15,A,51,0,0.7803100491395867,37.635868151861146,-0.78077860733686,0,-0.00024837265806022145
15,A,52,0,0.7813036249101145,37.010269755868826,-0.7688912926263806,0,-0.00010016121774287674
15,A,53,0,0.7822779825255641,36.39608412503242,-0.7695934486309528,0,-0.00028079702441405075
15,A,54,0,0.7832334731296186,35.793103023992124,-0.46253679735530717,0,-5.16225850179937e-05
15,A,55,0,0.7841704414537225,35.20112259189461,0.7271267650931532,0,0.011484048974752477
15,A,56,0,0.7850892259341755,34.61994213232137,-0.7649788969265626,0,-0.00029336074703724597
15,A,57,0,0.785990158827086,34.04936463869545,-0.7633880275126123,0,-0.00029740893579966994
15,A,58,0,0.7868735663212285,33.489197100092476,-0.7982330142358199,0,-0.00016083574639109966
15,A,59,0,0.7877397686488363,32.93924976460958,-0.7986772345192314,0,-0.00016576018250673397
15,A,60,0,0.788589080194375,32.39933593155649,0.9369106459570443,0,-1.2941493476437688e-05
15,A,61,0,0.7894218096013265,31.869273086921453,0.7358661533966937,0,-3.107989418571693e-05
15,A,62,0,0.7902382598770252,31.34888151338294,-0.7940324024064541,0,-0.00012182040849875561
15,A,63,0,0.7910387284955781,30.837984968249398,-0.7846605702750417,0,-0.00024629003943247316
15,A,64,0,0.7918235074989077,30.33641018870017,-0.7567972562077921,0,-0.00031411658106136127
15,A,65,0,0.7925928835959465,29.84398734561153,-0.7440308198855119,0,-7.371793754496712e-05
15,A,66,0,0.7933471382600229,29.360549521798024,0.5687969166500607,0,-3.174789875597949e-05
15,A,67,0,0.7940865478244691,28.885932882113593,-0.7365377594560144,0,-6.969413506975734e-05
15,A,68,0,0.7948113835764796,28.419976588182806,0.9248959497843697,0,-3.7641555669676367e-06
15,A,69,0,0.7955219118492591,27.96252282311039,-0.8004452639969454,0,-0.00018608794726701058
15,A,70,0,0.7962183941124884,27.51341646807277,-0.7716001196616878,0,-0.0002845073207425633
15,A,71,0,0.7969010870611326,27.072505207839708,-0.8030015448446058,0,-0.00014282061195436865
15,A,72,0,0.7975702427026351,26.639639774855873,-0.7149353093181916,0,-6.091706895325541e-05
15,A,73,0,0.7982261084425147,26.214674730600667,-0.7900030254516092,0,-0.00023591754536101
15,A,74,0,0.7988689271684,25.79746713764898,-0.754008501395949,0,-0.0003225964887913134
15,A,75,0,0.7994989373325309,25.387872721315773,-0.8022895123317979,0,-0.0001841350830977595
15,A,76,0,0.8001163730327522,24.98575280409526,0.7157904560935265,0,0.0036070605542240963
15,A,77,0,0.8007214640920285,24.590971058788348,-0.685462945630049,0,-5.3204984288994346e-05
15,A,78,0,0.8013144361365082,24.203393701734818,0.3689091209358234,0,-2.9663380580073536e-05
15,A,79,0,0.80189551067216,23.822889292664804,-0.7842995382455565,0,-8.564498942477756e-05
15,A,80,0,0.8024649051600109,23.449328765279695,-0.8052450848013614,0,-0.0001310091169507268
15,A,81,0,0.8030228330900112,23.08258561300702,0.9250775513079876,0,-1.8989247972635448e-05
15,A,82,0,0.8035695040535492,22.72253538936915,-0.7772705989204007,0,-0.0002752565431414085
15,A,83,0,0.8041051238146429,22.369056081950333,-0.8030217884963247,0,-0.00011380859925132992
15,A,84,0,0.8046298943798303,22.022027898629513,-0.7762321026988955,0,-0.0002783607798886979
15,A,85,0,0.8051440140667848,21.681332992234136,-0.7966452364319133,0,-0.00021992160088539327
15,A,86,0,0.8056476775716771,21.346856035592282,-0.8066818309933504,0,-0.0001259818952706279
15,A,87,0,0.8061410760353068,21.018483421861003,-0.7754771766473394,0,-0.00028097947644144955
15,A,88,0,0.8066243971080275,20.69610387121053,-0.729426647567965,0,-5.4703097702617916e-05
15,A,89,0,0.8070978250134831,20.379608180070232,-0.7964533208344753,0,-9.174287872971514e-05
15,A,90,0,0.8075615406111861,20.06888898433193,-0.7983166426780461,0,-0.00021640450134453878
15,A,91,0,0.8080157214579459,19.763840778762713,-0.7673030315773461,0,-0.0003000067846130198
15,A,92,0,0.8084605418681812,19.464360233724122,-0.8064931224555775,0,-0.0001791131903334475
15,A,93,0,0.808896172973129,19.170345717688615,-0.7942419454770323,0,-0.000231967955486803
15,A,94,0,0.8093227827789712,18.881697531757293,-0.6937378893006094,0,-4.5876873538734104e-05
15,A,95,0,0.8097405362239015,18.598317756544294,-0.7929510355138637,0,-0.00023680558857931913
15,A,96,0,0.8101495952341499,18.32011033827255,-0.8095947311781745,0,-0.00015897633020735375
15,A,97,0,0.8105501187789832,18.046980875328824,-0.80496400886528,0,-0.00019200632245955652
15,A,98,0,0.8109422629247017,17.778836667135334,-0.7714332097799131,0,-0.00029255852060863026
15,A,99,0,0.8113261808876513,17.51558683056827,-0.8084458432748071,0,-0.00017341128055026826
15,A,100,0,0.8117020230862635,17.25714212579721,-0.8110991829760028,0,-0.00013367852936721096
15,A,101,0,0.8120699371921511,17.00341473654408,-0.802728927798875,0,-9.244731664123335e-05
15,A,102,0,0.8124300681802653,16.754318705309284,-0.8111168485375105,0,-0.0001526082165278727
15,A,103,0,0.8127825583781393,16.509769488076277,-0.8065974523758825,0,-0.00018765383151104096
15,A,104,0,0.813127547514234,16.269684120187474,-0.8105065808212157,0,-0.00016296163257800776
15,A,105,0,0.8134651727653974,16.033981182740423,-0.8060374261601512,0,-9.676551380689848e-05
15,A,106,0,0.8137955688034612,15.802580658685716,-0.7579794485624785,0,-0.00032100942154806114
15,A,107,0,0.8141188678409832,15.575404073929386,-0.8125188018104248,0,-0.000136579393906669
15,A,108,0,0.8144351996761564,15.352374391336948,-0.7786784063648866,0,-6.187285683786553e-05
15,A,109,0,0.8147446917368982,15.133415905685606,-0.8033459667548517,0,-0.0002053946027018727
15,A,110,0,0.8150474691241322,14.918454281690387,-0.8129852430342261,0,-0.00013132043870263648
15,A,111,0,0.8153436546542824,14.707416651004316,-0.8059254491900527,0,-0.00019518247096927694
15,A,112,0,0.8156333689009906,14.500231437946784,-0.8095061298179687,0,-0.00010109177482502731
15,A,113,0,0.8159167302360699,14.296828258409382,-0.8098042326969339,0,-0.0001761399743130723
15,A,114,0,0.816193854869714,14.097138098130872,-0.12785581152277542,0,-2.3375620149580972e-05
15,A,115,0,0.816464856889969,13.901093318411736,-0.7861721074780761,0,-0.000260791676684618
15,A,116,0,0.8167298483014861,13.708627267185802,-0.7510430090660659,0,-0.00033480660720643145
15,A,117,0,0.8169889390635668,13.519674724979653,-0.7822375178370498,0,-0.0002709553381353869
15,A,118,0,0.8172422371275124,13.334171480000373,-0.7760006317398771,0,-0.00028561633872471785
15,A,119,0,0.8174898484732918,13.152054664257461,-0.7711771495676134,0,-0.0002962345541081372
15,A,120,0,0.8177318771455401,12.97326239622897,-0.7486213565816874,0,-0.00033941917156030945
15,A,121,0,0.8179684252888992,12.79773412094242,-0.8113265175402546,0,-9.963079636114813e-05
15,A,122,0,0.8181995931827145,12.625410159106448,-0.7922654948729917,0,-0.0002455228970437979
15,A,123,0,0.8184254792750951,12.456232085877783,-0.8140302010680894,0,-0.00011309406975229461
15,A,124,0,0.8186461802163555,12.290142539465192,-0.8151040856545934,0,-0.00012972918394591818
15,A,125,0,0.8188617908918446,12.127084994368408,-0.8151232124642913,0,-0.00013737042875540072
15,A,126,0,0.819072404454175,11.967004260977184,-0.8100799216419241,0,-9.115647882805292e-05
15,A,127,0,0.8192781123548644,11.809845961526028,-0.7750149066160066,0,-0.0002888451756511632
15,A,128,0,0.8194790043754002,11.65555673251453,-0.8060648441413318,0,-0.00020054365355733926
15,A,129,0,0.8196751686577349,11.504084216349744,-0.8090692455102292,0,-0.00018753218467664411
15,A,130,0,0.8198666917342252,11.355377024781298,-0.7843924886704614,0,-0.0002674123189580922
15,A,131,0,0.8200536585570263,11.209384739568508,-0.8159293967538138,0,-0.00012518024527970198
15,A,132,0,0.8202361525269461,11.066057697048898,-0.7446438968481921,0,-0.00034710289931570075
15,A,133,0,0.8204142555217749,10.9253473373091,-0.8105848538079186,0,-0.00018135282859604667
15,A,134,0,0.8205880479240976,10.78720579110993,-0.7482240451937172,0,-0.00034113231619505024
15,A,135,0,0.8207576086485969,10.651586330958393,-0.8157112139680455,0,-0.00011190003531418035
15,A,136,0,0.820923015168859,10.51844282706994,-0.8132843154420607,0,-9.548667707028863e-05
15,A,137,0,0.8210843435436885,10.387730096865942,-0.8146648838818265,0,-0.00015734987746703562
15,A,138,0,0.8212416684429454,10.259403742867901,-0.8015099586960567,0,-0.0002196228689574665
15,A,139,0,0.8213950631729069,10.133420247554088,-0.8103490505350406,0,-0.00018444734369615798
15,A,140,0,0.8215445997011681,10.009736845026584,-0.8096856600937132,0,-0.00018789809913028187
15,A,141,0,0.8216903486810879,9.88831155008393,-0.7690742477928946,0,-0.00030261258200853946
15,A,142,0,0.8218323794757882,9.76910315399505,-0.7405089528820001,0,-0.0003545167583463147
15,A,143,0,0.8219707601817144,9.652071135590045,-0.8131185773962327,0,-0.00017080406697895305
15,A,144,0,0.822105557651767,9.53717584860418,-0.8125568294099498,0,-0.00017439912135820202
15,A,145,0,0.822236837518008,9.424378221889082,-0.7413766199716963,0,-0.0003532418515167911
15,A,146,0,0.8223646642139579,9.313639981560605,-0.7801283843100654,0,-0.00027907243117422686
15,A,147,0,0.8224891009964789,9.204923556593242,-0.8097598353096197,0,-7.82264601705402e-05
15,A,148,0,0.8226102099672629,9.098192019752727,-0.7617957708124583,0,-0.0003173966595879154
15,A,149,0,0.8227280520939271,8.993409162816217,-0.8142286738051968,0,-0.00016604605799729362
15,A,150,0,0.8228426872307221,8.890539399059774,-0.7834353946661027,0,-0.00027162561610111007
15,A,151,0,0.8229541741388627,8.789547820307128,-0.8171552688055304,0,-0.00010742051700664127
15,A,152,0,0.8230625705064897,8.690400099434083,-0.8136884457928915,0,-8.712887565825592e-05
15,A,153,0,0.8231679329682624,8.593062598420811,-0.8026307602770373,0,-0.00021797232962617898
15,A,154,0,0.8232703171245993,8.49750229813719,-0.809045099762121,0,-0.00019376887685597545
15,A,155,0,0.8233697775605618,8.403686734896798,-0.7565773350140609,0,-0.0003274639882223315
15,A,156,0,0.8234663678643973,8.31158405343405,-0.8051415228814817,0,-0.00020948262820063974
15,A,157,0,0.8235601406457405,8.221163000503434,-0.8181202489623022,0,-0.00013285439978493073
15,A,158,0,0.8236511475534849,8.132392848664937,-0.8032493733382008,0,-6.260533027011372e-05
15,A,159,0,0.8237394392933276,8.045243500397007,-0.7996011719451805,0,-5.789966642166751e-05
15,A,160,0,0.8238250656449901,7.95968534229246,-0.7703552087107588,0,-3.946434985348263e-05
15,A,161,0,0.8239080754791311,7.875689310794352,-0.808091294843223,0,-0.00019882802538053604
15,A,162,0,0.8239885167739439,7.7932269327562045,-0.7819176129646196,0,-0.0002759959959235434
15,A,163,0,0.8240664366314553,7.7122701966408815,-0.7398836974353941,0,-0.000356381601160685
15,A,164,0,0.824141881293525,7.632791538879687,-0.7389866128500464,0,-0.0003578613995069675
15,A,165,0,0.8242148961575531,7.554764087215566,-0.7833548495444357,0,-4.397398701934134e-05
15,A,166,0,0.8242855257919001,7.478161320038369,-0.7341630453794193,0,-2.959786615109038e-05
15,A,167,0,0.8243538139510268,7.402957196551041,-0.5301755297111226,0,-1.827217767963047e-05
15,A,168,0,0.8244198035903563,7.329126176426396,-0.7442931350690292,0,-0.0003493059242683118
15,A,169,0,0.8244835368808666,7.25664322066182,-0.8120185930520358,0,-0.00018279193217034937
15,A,170,0,0.8245450552234129,7.185483701481675,-0.8182501222363333,0,-0.00014150613147367964
15,A,171,0,0.8246043992627922,7.1156235048445655,-0.8178071987564408,0,-0.00014664649924150402
15,A,172,0,0.8246616089015509,7.047038824790385,-0.795240393627725,0,-0.0002425362092685386
15,A,173,0,0.8247167233135361,6.979706449248214,-0.8129891125535332,0,-0.0001786457372566548
15,A,174,0,0.8247697809572047,6.913603468524438,-0.7932078384973733,0,-4.816992848942971e-05
15,A,175,0,0.8248208195886867,6.848707455994654,-0.6799735074718878,0,-2.253980999258325e-05
15,A,176,0,0.8248698762746106,6.784996410484101,-0.8194800598212163,0,-0.00012367700092050948
15,A,177,0,0.8249169874046919,6.722448636446548,-0.8195636509814568,0,-0.00012106066289654664
15,A,178,0,0.8249621887040979,6.661042926331267,-0.8116559683156169,0,-0.00018574335525254368
15,A,179,0,0.8250055152455807,6.600758417782745,-0.7529109957615433,0,-0.00033487646722799426
15,A,180,0,0.8250470014613916,6.541574659395944,-0.7989284930501379,0,-0.00023223557926069116
15,A,181,0,0.8250866811549779,6.483471526678473,-0.8056785392913582,0,-0.00021010774001742384
15,A,182,0,0.8251245875124633,6.426429338086772,-0.7984060918670562,0,-0.00023392875326695099
15,A,183,0,0.8251607531139231,6.370428695107148,-0.7804273478684779,0,-3.87587491933597e-05
15,A,184,0,0.8251952099444518,6.315450558629923,-0.7907351721647836,0,-0.00025541400223347516
15,A,185,0,0.8252279894050242,6.261476281529141,-0.7993734576058755,0,-0.00023117637236772407
15,A,186,0,0.8252591223231666,6.208487566638699,-0.8158785736909878,0,-0.00016474685879333626
15,A,187,0,0.8252886389634252,6.15646635745627,-0.7993929650077909,0,-0.00023122732839751402
15,A,188,0,0.8253165690376488,6.1053950506690455,-0.8121529995077118,0,-0.00018458202585096774
15,A,189,0,0.8253429417150806,6.055256224201956,-0.8077112316820102,0,-6.092135629708017e-05
15,A,190,0,0.8253677856322666,6.006032962454868,-0.8197814960152571,0,-0.00010546695886765267
15,A,191,0,0.8253911289027839,5.957708458568447,-0.7944722393961305,0,-4.573667709469475e-05
15,A,192,0,0.8254129991267901,5.91026634814643,-0.8099923165758686,0,-6.430794515077059e-05
15,A,193,0,0.8254334234003982,5.8636904852731915,-0.7717033245241218,0,-3.362928298752179e-05
15,A,194,0,0.8254524283248829,5.817965085031092,-0.8185719052540678,0,-0.00014675538634652144
15,A,195,0,0.8254700400157148,5.773074609344293,-0.7494443640119284,0,-0.00034126860541310673
15,A,196,0,0.8254862841114331,5.729003843004874,-0.8201290042440681,0,-0.00010683826268679922
15,A,197,0,0.8255011857823541,5.68573777445483,-0.8035618443434281,0,-0.00021846703985223492
15,A,198,0,0.8255147697391214,5.64326170780504,-0.7469245112372691,0,-0.0003456082497492097
15,A,199,0,0.8255270602411006,5.601561254096483,-0.7519008906177672,0,-2.7556023386539956e-05
15,A,200,0,0.8255380811046192,5.560622252353809,-0.8152061170288972,0,-0.00017050597664837501
15,B,1,1,0.7000000000000001,90.75613607378331,0.5641372518139652,0,0.8343242350909961
15,B,2,1,0.6986337644623012,87.86084552728425,0.5861527964750878,0,0.8497929837335197
15,B,3,1,0.7011717257624394,83.65419054300716,0.6308749455101722,0,1.2136243145842762
15,B,4,1,0.701820146144969,85.1571721883615,0.5545546100617627,0,0.8201754130006772
15,B,5,1,0.7042751428068295,83.66521444607633,0.556753840797649,0,0.8285294849011985
15,B,6,1,0.7066842291281604,73.25156354091979,0.6132048843186488,1,2.1296301364311576
15,B,7,1,0.7024192274837008,76.05092548486127,0.6205555230609959,1,2.1306068466786763
15,B,8,1,0.6950986859192403,76.67106978234074,0.6584458726502633,1,2.1353647783567915
15,B,9,1,0.6875798874952549,78.13843042583508,0.7288540484953657,1,2.1439629295003386
15,B,10,1,0.6799995180891846,95.75481940530624,0.579743374073926,0,0.8383674090703997
15,B,11,1,0.6788527815717417,91.94980300808969,0.560611074315591,0,0.8358739798896428
15,B,12,1,0.6815190411803652,90.33410392917494,0.573924884296325,0,0.8328471359702826
15,B,13,1,0.6841355717213502,88.74783560821389,0.5693541935482536,0,0.8319136780636746
15,B,14,1,0.6867032814884538,75.71937106769325,0.7044923763702503,1,2.140403774025633
15,B,15,1,0.6803342921449533,92.67377160212169,0.5533353068568805,0,0.8153609915469022
15,B,16,1,0.6791783817838656,86.3985304896823,0.6290503051964941,0,1.163784758523599
15,B,17,1,0.6801090599372043,87.69798936433428,0.5430931288974873,0,0.7530677925580024
15,B,18,1,0.6826455421629177,86.15974239485405,0.5328483825845489,0,0.6888386365817016
15,B,19,1,0.6851346852580483,84.64951936391844,0.5621657322803812,0,0.8347653889968032
15,B,20,1,0.6875773538700364,83.16681051334096,0.5375546339774075,0,0.7175310025783398
15,B,21,1,0.689974396857253,81.71111589210898,0.5372435009967388,0,0.7153575483186463
15,B,22,1,0.6923266475771229,75.33441323193178,0.7048293172113933,1,2.140536226203119
15,B,23,1,0.6854873462744294,86.06229584292882,0.5635679750060478,0,0.8340784229140985
15,B,24,1,0.6841990660525173,75.80053992573363,0.5929630402378275,1,2.1268982779042105
15,B,25,1,0.680343596540379,79.18401664510642,0.7177899983262536,1,2.1417958451005683
15,B,26,1,0.6718607042389081,90.00819996063946,0.5616522993656217,0,0.8352891631722479
15,B,27,1,0.6707704643227387,86.28886960538452,0.5568534096283946,0,0.8293389112527594
15,B,28,1,0.6732657734368274,79.1510300005493,0.6325427559940929,0,1.4480667451603089
15,B,29,1,0.6734819772510141,76.8566538780068,0.6579310668068057,1,2.1355282051461804
15,B,30,1,0.6680393609992176,89.03485365852993,0.6033462176209597,0,0.9110700253792027
15,B,31,1,0.666982096310749,78.12343905038976,0.5928719187823004,1,2.127046000828431
15,B,32,1,0.6634567901150342,80.89112793523351,0.5938730402480509,1,2.127229357871582
15,B,33,1,0.6567714837195718,90.9870927336869,0.5348412766124084,0,0.7015843165568436
15,B,34,1,0.6558895594368142,87.37878006055713,0.5299474724299655,0,0.6712684338643556
15,B,35,1,0.6584208706721012,85.84634981160491,0.6092702685109838,0,0.9447670437675806
