Wall time,Step,Value
1762053092.688624,110800,455.4209899902344
1762053101.3677697,111200,454.3202819824219
1762053110.2058623,111600,449.7619934082031
1762053119.7087588,112000,437.2579040527344
1762053129.176971,112400,440.0713195800781
1762053134.916071,112800,439.24090576171875
1762053140.6499329,113200,445.62982177734375
1762053146.3904548,113600,448.6976318359375
1762053152.0299113,114000,450.78118896484375
1762053158.3261166,114400,448.8086242675781
1762053164.6117923,114800,442.591796875
1762053170.1992779,115200,435.7523193359375
1762053175.7826197,115600,441.94610595703125
1762053181.4787755,116000,444.6123962402344
1762053187.0639052,116400,438.1299133300781
1762053192.6339846,116800,449.1712951660156
1762053198.6724913,117200,445.8931884765625
1762053205.6466758,117600,437.3526611328125
1762053211.2272768,118000,447.57940673828125
1762053218.4638965,118400,449.66937255859375
1762053225.9389865,118800,450.0703125
1762053232.1990497,119200,432.824951171875
1762053237.9489448,119600,427.6117858886719
1762053243.6595888,120000,419.9532470703125
1762053249.5115345,120400,415.6384582519531
1762053255.2079039,120800,416.5106506347656
1762053260.9066017,121200,424.5887756347656
1762053266.6765316,121600,434.67242431640625
1762053272.4505148,122000,438.77911376953125
1762053278.1702147,122400,450.0983581542969
1762053283.9563766,122800,453.3528137207031
1762053289.675764,123200,448.95660400390625
1762053295.4004118,123600,441.53515625
1762053301.104981,124000,453.28350830078125
1762053306.869077,124400,448.38043212890625
1762053312.895547,124800,455.06341552734375
1762053318.9095771,125200,454.1078186035156
1762053324.6705818,125600,459.2183837890625
1762053330.4107058,126000,459.11688232421875
1762053336.1858172,126400,466.913330078125
1762053341.9831805,126800,467.422607421875
1762053347.8325858,127200,462.2492370605469
1762053353.6606147,127600,464.50347900390625
1762053359.5683253,128000,455.7126159667969
1762053365.3901272,128400,442.843994140625
1762053371.2128263,128800,444.818603515625
1762053377.0105543,129200,458.0690612792969
1762053382.7894988,129600,459.44671630859375
1762053388.6961691,130000,460.8856201171875
1762053394.4738593,130400,471.2322082519531
1762053400.2485683,130800,467.31915283203125
1762053406.3456094,131200,463.55072021484375
1762053412.2091105,131600,465.5438537597656
1762053418.0113509,132000,478.4247741699219
1762053423.9893978,132400,458.4560241699219
1762053430.3175323,132800,458.1479187011719
1762053436.0481517,133200,467.0377502441406
1762053441.7704349,133600,478.4176330566406
1762053447.497409,134000,465.90350341796875
1762053453.2345061,134400,479.8276062011719
1762053458.9514596,134800,476.5199890136719
1762053464.7118556,135200,479.844970703125
1762053470.4347403,135600,482.4971618652344
1762053476.5538585,136000,472.8450012207031
1762053482.3075252,136400,470.1435852050781
1762053488.0370638,136800,463.32574462890625
1762053493.7824302,137200,462.6700134277344
1762053499.5724587,137600,461.36334228515625
1762053506.064408,138000,462.8255615234375
1762053511.7664943,138400,470.3909606933594
1762053517.4541216,138800,461.6038818359375
1762053523.202379,139200,454.2391052246094
1762053528.8999941,139600,449.05987548828125
1762053534.6211464,140000,447.9524841308594
1762053540.3293786,140400,442.89581298828125
1762053546.0450203,140800,438.006591796875
1762053551.7285569,141200,445.6156311035156
1762053557.4356112,141600,436.05157470703125
1762053563.150015,142000,422.81304931640625
1762053568.8660543,142400,431.7514953613281
1762053574.566229,142800,421.4593200683594
1762053580.2941184,143200,408.68609619140625
1762053586.1515307,143600,406.0428771972656
1762053591.9026372,144000,414.0834045410156
1762053598.159241,144400,395.6550598144531
1762053603.8633046,144800,393.2384338378906
1762053609.5782847,145200,394.42626953125
1762053615.423885,145600,386.4700927734375
